lastUpdated,code,level,created,name,id,offlineLevels,code,lastUpdated,id,level,created,name,shortName,description,contactPerson,path,openingDate,email,address,url,phoneNumber,closedDate,geometry,comment,code,created,lastUpdated,name,id,shortName,symbol,color,geometry
2023-12-29T13:28:24.762,,,,,,,,,,6,2023-12-29T13:28:24.739,Akabahizi,Akabahizi,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/klDafWetuO4/US5wKfPLwCj/Ba1QYaTdH7n",2023-01-01T00:00:00.000,,,,,,,,,,,,Ba1QYaTdH7n,,,,
2023-12-29T13:11:48.960,,,,,,,,,,5,2023-12-29T13:11:48.907,Akabahizi,Akabahizi,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/SCuIaB7uaIN/VGTCH6iG1BF",2023-01-01T00:00:00.000,,,,,,,,,,,,VGTCH6iG1BF,,,,
2023-12-29T13:56:02.908,,,,,,,,,,6,2023-12-29T13:56:02.863,Akabajara,Akabajara,,,"/NLsvt0iBEyq/UvekxcAnx2W/nPBRRlN2B7U/eTKbXJwQhIn/ekucTQn8iLE/cpzcAsiujXQ",2023-01-01T00:00:00.000,,,,,,,,,,,,cpzcAsiujXQ,,,,
2023-12-29T14:54:39.750,,,,,,,,,,6,2023-12-29T14:54:39.680,Akabakanda,Akabakanda,,,"/NLsvt0iBEyq/qtB5YKGpetQ/HZHCFHVBgWS/JIgSHzfDRcz/jo55cl63pjP/JmLiRQtJiXO",2023-01-01T00:00:00.000,,,,,,,,,,,,JmLiRQtJiXO,,,,
2023-12-29T13:30:36.328,,,,,,,,,,6,2023-12-29T13:30:36.300,Akabakene,Akabakene,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/Fg8W45bBoLt/mr6Xsi7Kszz/Bm6m9odAU82",2023-01-01T00:00:00.000,,,,,,,,,,,,Bm6m9odAU82,,,,
2023-12-29T13:18:06.601,,,,,,,,,,6,2023-12-29T13:18:06.576,Akabande,Akabande,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/zUhvPPcD7O2/qq6OO81ZcdA/ExXC8NdbYVB",2023-01-01T00:00:00.000,,,,,,,,,,,,ExXC8NdbYVB,,,,
2023-12-29T13:30:13.647,,,,,,,,,,6,2023-12-29T13:30:13.597,Akabanga,Akabanga,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/SgsZ68wsVO9/mPNIi7avmVf/UUKbGcIzchn",2023-01-01T00:00:00.000,,,,,,,,,,,,UUKbGcIzchn,,,,
2023-12-29T14:33:02.058,,,,,,,,,,5,2023-12-29T14:33:01.976,Akabare,Akabare,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/SgsZ68wsVO9/PQEImIb8NP1",2023-01-01T00:00:00.000,,,,,,,,,,,,PQEImIb8NP1,,,,
2023-12-29T14:33:02.844,,,,,,,,,,6,2023-12-29T14:33:02.790,Akabare,Akabare,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/SgsZ68wsVO9/PQEImIb8NP1/S3k7G2O1utR",2023-01-01T00:00:00.000,,,,,,,,,,,,S3k7G2O1utR,,,,
2023-12-29T14:45:48.322,,,,,,,,,,6,2023-12-29T14:45:48.266,"Akabare I","Akabare I",,,"/NLsvt0iBEyq/qtB5YKGpetQ/opnk6RKjDVK/ULsxhDk8a5Z/UamNWBmSEgn/VdN1A95FS0L",2023-01-01T00:00:00.000,,,,,,,,,,,,VdN1A95FS0L,,,,
2023-12-29T14:45:48.995,,,,,,,,,,6,2023-12-29T14:45:48.925,"Akabare Ii","Akabare Ii",,,"/NLsvt0iBEyq/qtB5YKGpetQ/opnk6RKjDVK/ULsxhDk8a5Z/UamNWBmSEgn/NvHIMGra3yL",2023-01-01T00:00:00.000,,,,,,,,,,,,NvHIMGra3yL,,,,
2023-12-29T14:45:58.214,,,,,,,,,,6,2023-12-29T14:45:58.163,Akabarima,Akabarima,,,"/NLsvt0iBEyq/qtB5YKGpetQ/opnk6RKjDVK/SGppD3ApS7C/NxESyso9bGe/E5iOLgZa0Mf",2023-01-01T00:00:00.000,,,,,,,,,,,,E5iOLgZa0Mf,,,,
2023-12-29T14:43:38.972,,,,,,,,,,6,2023-12-29T14:43:38.910,Akabasanza,Akabasanza,,,"/NLsvt0iBEyq/OMhvoA1PDd5/WyyxgaVJgKN/Ia6ZAOh6njC/DQ36TCxS4Js/AGGQxmsyqac",2023-01-01T00:00:00.000,,,,,,,,,,,,AGGQxmsyqac,,,,
2023-12-29T14:53:03.102,,,,,,,,,,6,2023-12-29T14:53:03.029,Akabaya,Akabaya,,,"/NLsvt0iBEyq/qtB5YKGpetQ/HZHCFHVBgWS/aaKKiqrnwdX/bjY0BsQZFv7/cPBGeLM6yE4",2023-01-01T00:00:00.000,,,,,,,,,,,,cPBGeLM6yE4,,,,
2023-12-29T14:55:48.457,,,,,,,,,,6,2023-12-29T14:55:48.398,Akabazeyi,Akabazeyi,,,"/NLsvt0iBEyq/qtB5YKGpetQ/tiOxwPjTxGh/Na8t8XOASCH/qlPUGKe5Olk/aXm0fI6pFeu",2023-01-01T00:00:00.000,,,,,,,,,,,,aXm0fI6pFeu,,,,
2023-12-29T13:16:26.430,,,,,,,,,,6,2023-12-29T13:16:26.415,Akabenejuru,Akabenejuru,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/klDafWetuO4/svbuoPWIZkh/nfdf7yGHK55",2023-01-01T00:00:00.000,,,,,,,,,,,,nfdf7yGHK55,,,,
2023-12-29T13:34:25.083,,,,,,,,,,6,2023-12-29T13:34:25.053,Akabere,Akabere,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CdGmPmTT2JI/gU8JLkOBQ3o/NBL1VpZpENX/ZKTEn8BI3sS",2023-01-01T00:00:00.000,,,,,,,,,,,,ZKTEn8BI3sS,,,,
2023-12-29T13:11:59.289,,,,,,,,,,5,2023-12-29T13:11:59.249,Akabeza,Akabeza,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/SCuIaB7uaIN/k0A2Eu8JDmZ",2023-01-01T00:00:00.000,,,,,,,,,,,,k0A2Eu8JDmZ,,,,
2023-12-29T13:13:37.863,,,,,,,,,,6,2023-12-29T13:13:37.840,Akabeza,Akabeza,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/qGlYyDzFNlM/TyRoV9nGD5f/P5dJCMnKByq",2023-01-01T00:00:00.000,,,,,,,,,,,,P5dJCMnKByq,,,,
2023-12-29T14:40:25.185,,,,,,,,,,6,2023-12-29T14:40:25.122,Akabingo,Akabingo,,,"/NLsvt0iBEyq/UvekxcAnx2W/G9cUOSP7XMy/ZEbd594yUiT/tsLd1hsAFG1/IjUK3Sgf5fu",2023-01-01T00:00:00.000,,,,,,,,,,,,IjUK3Sgf5fu,,,,
2023-12-29T14:35:46.894,,,,,,,,,,6,2023-12-29T14:35:46.844,Akabira,Akabira,,,"/NLsvt0iBEyq/qtB5YKGpetQ/UN7SFbqzMwN/lUu9dsXgVrW/vt7C8bnbUUz/BHwn9fRgVQl",2023-01-01T00:00:00.000,,,,,,,,,,,,BHwn9fRgVQl,,,,
2023-12-29T14:41:01.951,,,,,,,,,,6,2023-12-29T14:41:01.876,Akabirizi,Akabirizi,,,"/NLsvt0iBEyq/qtB5YKGpetQ/eyq3Niz72Ls/Z33YKCdOe5D/nRkeJSUoYTT/NnYzyCR6YjO",2023-01-01T00:00:00.000,,,,,,,,,,,,NnYzyCR6YjO,,,,
2023-12-29T13:27:43.487,,,,,,,,,,5,2023-12-29T13:27:43.461,Akaboti,Akaboti,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/bJ1UYLFPCox/DPkc1oMcKjg",2023-01-01T00:00:00.000,,,,,,,,,,,,DPkc1oMcKjg,,,,
2023-12-29T14:40:22.360,,,,,,,,,,5,2023-12-29T14:40:22.278,Akabuga,Akabuga,,,"/NLsvt0iBEyq/qtB5YKGpetQ/eyq3Niz72Ls/CcUf45f2SyK/ICPjO9BvOMv",2023-01-01T00:00:00.000,,,,,,,,,,,,ICPjO9BvOMv,,,,
2023-12-29T13:17:57.219,,,,,,,,,,6,2023-12-29T13:17:57.126,Akabuga,Akabuga,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/EyiA3pJNGlu/VFxh2WdhtrI/UnwY4bceRpv",2023-01-01T00:00:00.000,,,,,,,,,,,,UnwY4bceRpv,,,,
2023-12-29T13:29:28.746,,,,,,,,,,6,2023-12-29T13:29:28.713,Akabugabo,Akabugabo,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/jbhYYVRUg9p/jERqlteQV4O/JBsGBxBhYoD",2023-01-01T00:00:00.000,,,,,,,,,,,,JBsGBxBhYoD,,,,
2023-12-29T13:12:15.072,,,,,,,,,,6,2023-12-29T13:12:15.048,Akabugenewe,Akabugenewe,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/SCuIaB7uaIN/HS0UKlmgLyJ/vG5S5UdIQtK",2023-01-01T00:00:00.000,,,,,,,,,,,,vG5S5UdIQtK,,,,
2023-12-29T13:28:09.288,,,,,,,,,,6,2023-12-29T13:28:09.261,Akabuhuzu,Akabuhuzu,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/maNDqZ17yOj/lyoAfqsqvfC/PVdpRJIiEC4",2023-01-01T00:00:00.000,,,,,,,,,,,,PVdpRJIiEC4,,,,
2023-12-29T13:14:08.904,,,,,,,,,,6,2023-12-29T13:14:08.879,Akabungo,Akabungo,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/k2mfNQ20qSO/o83uI9Fq9H1/KOOXfWNqcDN",2023-01-01T00:00:00.000,,,,,,,,,,,,KOOXfWNqcDN,,,,
2023-12-29T14:53:12.300,,,,,,,,,,5,2023-12-29T14:53:12.243,Akabungo,Akabungo,,,"/NLsvt0iBEyq/qtB5YKGpetQ/HZHCFHVBgWS/RNtvz3P1bSM/t5nv4UdZbZF",2023-01-01T00:00:00.000,,,,,,,,,,,,t5nv4UdZbZF,,,,
2023-12-29T13:33:10.538,,,,,,,,,,6,2023-12-29T13:33:10.512,Akabuye,Akabuye,,,"/NLsvt0iBEyq/d3sGVyQqwe5/n468PYJ6g8u/S8DS8JwfdAo/aT5ugXTHk2B/Sd6e7yFQH7d",2023-01-01T00:00:00.000,,,,,,,,,,,,Sd6e7yFQH7d,,,,
2023-12-29T13:35:18.228,,,,,,,,,,6,2023-12-29T13:35:18.209,Akaderege,Akaderege,,,"/NLsvt0iBEyq/d3sGVyQqwe5/xvgoC8i25AP/mKc3vFiuSnY/umvOD29Q9Tu/o6PBK9AYzem",2023-01-01T00:00:00.000,,,,,,,,,,,,o6PBK9AYzem,,,,
2023-12-29T13:28:21.492,,,,,,,,,,6,2023-12-29T13:28:21.467,Akadogo,Akadogo,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/QyuZnJE2zSz/qf1G2wGCI0y/EGpSnhkOXJf",2023-01-01T00:00:00.000,,,,,,,,,,,,EGpSnhkOXJf,,,,
2023-12-29T13:30:56.401,,,,,,,,,,6,2023-12-29T13:30:56.371,Akadurumba,Akadurumba,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/eJ6QJg6IUaq/a024Up7GaxJ/WujSnmCmYTA",2023-01-01T00:00:00.000,,,,,,,,,,,,WujSnmCmYTA,,,,
2023-12-29T13:34:18.115,,,,,,,,,,6,2023-12-29T13:34:18.087,Akagahaya,Akagahaya,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CdGmPmTT2JI/gU8JLkOBQ3o/KjhFfqcgXWh/LU5V4BlsUjV",2023-01-01T00:00:00.000,,,,,,,,,,,,LU5V4BlsUjV,,,,
2023-12-29T14:55:15.780,,,,,,,,,,6,2023-12-29T14:55:15.663,Akagako,Akagako,,,"/NLsvt0iBEyq/qtB5YKGpetQ/tiOxwPjTxGh/PJPOkvxyksc/Fhn2apHcezk/zujAAKDaU36",2023-01-01T00:00:00.000,,,,,,,,,,,,zujAAKDaU36,,,,
2023-12-29T13:33:04.596,,,,,,,,,,6,2023-12-29T13:33:04.577,Akagano,Akagano,,,"/NLsvt0iBEyq/d3sGVyQqwe5/n468PYJ6g8u/NwJ6joxj5jR/xNsEtQviEzV/lxv4fFFUmDE",2023-01-01T00:00:00.000,,,,,,,,,,,,lxv4fFFUmDE,,,,
2023-12-29T13:28:04.260,,,,,,,,,,6,2023-12-29T13:28:04.242,Akagarama,Akagarama,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/maNDqZ17yOj/XqqBdqXf1aJ/FkX8LifEDg2",2023-01-01T00:00:00.000,,,,,,,,,,,,FkX8LifEDg2,,,,
2023-12-29T14:54:25.994,,,,,,,,,,5,2023-12-29T14:54:25.922,Akagarama,Akagarama,,,"/NLsvt0iBEyq/qtB5YKGpetQ/HZHCFHVBgWS/JIgSHzfDRcz/gpU5wICXAYY",2023-01-01T00:00:00.000,,,,,,,,,,,,gpU5wICXAYY,,,,
2023-12-29T14:43:18.604,,,,,,,,,,6,2023-12-29T14:43:18.504,"Akagarama I","Akagarama I",,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/YMgV4MZ7irv/jxux7uNZDi4/FH9xYX0ZPXz",2023-01-01T00:00:00.000,,,,,,,,,,,,FH9xYX0ZPXz,,,,
2023-12-29T14:43:19.410,,,,,,,,,,6,2023-12-29T14:43:19.339,"Akagarama Ii","Akagarama Ii",,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/YMgV4MZ7irv/jxux7uNZDi4/NR3QCtEGN9y",2023-01-01T00:00:00.000,,,,,,,,,,,,NR3QCtEGN9y,,,,
2023-12-29T14:40:53.904,,,,,,,,,,6,2023-12-29T14:40:53.828,Akagasaro,Akagasaro,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/zmLzTr5ZBMS/eJE7vtm8MXB/aByRQYYFJsf",2023-01-01T00:00:00.000,,,,,,,,,,,,aByRQYYFJsf,,,,
2023-12-29T13:29:29.370,,,,,,,,,,6,2023-12-29T13:29:29.351,Akagashuma,Akagashuma,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/jbhYYVRUg9p/jERqlteQV4O/cNS8ooTZ6V5",2023-01-01T00:00:00.000,,,,,,,,,,,,cNS8ooTZ6V5,,,,
2023-12-29T13:22:01.804,,,,,,,,,,6,2023-12-29T13:22:01.781,Akagera,Akagera,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/X6nTpnnZW4e/JQ9sYy4y4eu/X2smZzW0AKH",2023-01-01T00:00:00.000,,,,,,,,,,,,X2smZzW0AKH,,,,
2023-12-29T14:41:16.185,,,,,,,,,,6,2023-12-29T14:41:16.126,Akagerero,Akagerero,,,"/NLsvt0iBEyq/OMhvoA1PDd5/WyyxgaVJgKN/H3PAkAG4AZc/epX8shNpPqf/nKxhLxd6A3i",2023-01-01T00:00:00.000,,,,,,,,,,,,nKxhLxd6A3i,,,,
2023-12-29T14:52:22.140,,,,,,,,,,6,2023-12-29T14:52:22.063,Akagoma,Akagoma,,,"/NLsvt0iBEyq/UvekxcAnx2W/RlaQ9qPE7Wx/hDRN4YaDLts/q2J7rUwkZde/Lvxg1I3q8Ks",2023-01-01T00:00:00.000,,,,,,,,,,,,Lvxg1I3q8Ks,,,,
2023-12-29T13:12:55.302,,,,,,,,,,6,2023-12-29T13:12:55.270,Akagugu,Akagugu,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/k03ln15PN0Q/e6AXgxJvdV7/U9O5sSnGVgc",2023-01-01T00:00:00.000,,,,,,,,,,,,U9O5sSnGVgc,,,,
2023-12-29T14:55:53.804,,,,,,,,,,6,2023-12-29T14:55:53.733,Akaje,Akaje,,,"/NLsvt0iBEyq/qtB5YKGpetQ/tiOxwPjTxGh/Na8t8XOASCH/gEc7swBtwb8/K3JJH3CeOVM",2023-01-01T00:00:00.000,,,,,,,,,,,,K3JJH3CeOVM,,,,
2023-12-29T14:39:04.015,,,,,,,,,,6,2023-12-29T14:39:03.944,Akajevuba,Akajevuba,,,"/NLsvt0iBEyq/qtB5YKGpetQ/UN7SFbqzMwN/VZhANIp1V2J/xuAzoMeeH9n/go74KCkv4LH",2023-01-01T00:00:00.000,,,,,,,,,,,,go74KCkv4LH,,,,
2023-12-29T13:31:45.574,,,,,,,,,,6,2023-12-29T13:31:45.542,Akajonge,Akajonge,,,"/NLsvt0iBEyq/d3sGVyQqwe5/n468PYJ6g8u/g41lTQk2Gbz/gHbxpqgcbz8/ncS2ouvOXtv",2023-01-01T00:00:00.000,,,,,,,,,,,,ncS2ouvOXtv,,,,
2023-12-29T14:38:06.319,,,,,,,,,,6,2023-12-29T14:38:06.243,Akajuka,Akajuka,,,"/NLsvt0iBEyq/OMhvoA1PDd5/vx2WLOHKkjR/Mnrzoz8VW0z/ut22aGcdoXB/mdarDpuXYNd",2023-01-01T00:00:00.000,,,,,,,,,,,,mdarDpuXYNd,,,,
2023-12-29T14:57:03.316,,,,,,,,,,6,2023-12-29T14:57:03.253,Akajuri,Akajuri,,,"/NLsvt0iBEyq/OMhvoA1PDd5/vx2WLOHKkjR/Kf4kpfl0urt/mzzkDWzb708/fMOUFRva0YM",2023-01-01T00:00:00.000,,,,,,,,,,,,fMOUFRva0YM,,,,
2023-12-29T13:28:31.947,,,,,,,,,,6,2023-12-29T13:28:31.923,Akajwiga,Akajwiga,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/QyuZnJE2zSz/jd7LexKnsi9/f9ja2ohNUQf",2023-01-01T00:00:00.000,,,,,,,,,,,,f9ja2ohNUQf,,,,
2023-12-29T13:38:12.109,,,,,,,,,,6,2023-12-29T13:38:12.086,Akakanyamanza,Akakanyamanza,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CdGmPmTT2JI/pr5VMbh7s9V/IqGeK2kIM5f/GLp091qoRgS",2023-01-01T00:00:00.000,,,,,,,,,,,,GLp091qoRgS,,,,
2023-12-29T13:29:54.360,,,,,,,,,,6,2023-12-29T13:29:54.329,Akakarinda,Akakarinda,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/phHOhVHHnO6/ZomoQQ1Ev2e/w05MECQeH2a",2023-01-01T00:00:00.000,,,,,,,,,,,,w05MECQeH2a,,,,
2023-12-29T13:16:12.190,,,,,,,,,,6,2023-12-29T13:16:12.169,Akakaza,Akakaza,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/klDafWetuO4/gekscWmWXQ1/DGh7G4tlUF4",2023-01-01T00:00:00.000,,,,,,,,,,,,DGh7G4tlUF4,,,,
2023-12-29T13:28:22.087,,,,,,,,,,6,2023-12-29T13:28:22.059,Akakijugujugu,Akakijugujugu,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/QyuZnJE2zSz/qf1G2wGCI0y/e6sLhVqggk8",2023-01-01T00:00:00.000,,,,,,,,,,,,e6sLhVqggk8,,,,
2023-12-29T13:27:46.649,,,,,,,,,,6,2023-12-29T13:27:46.630,Akakinka,Akakinka,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/LvusSCE1bUh/Tlfd89RE0y9/a6UxCchZZrM",2023-01-01T00:00:00.000,,,,,,,,,,,,a6UxCchZZrM,,,,
2023-12-29T13:30:49.230,,,,,,,,,,6,2023-12-29T13:30:49.213,Akamabuye,Akamabuye,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/Fg8W45bBoLt/pDTumZpsMAr/MuLkj13dH4f",2023-01-01T00:00:00.000,,,,,,,,,,,,MuLkj13dH4f,,,,
2023-12-29T14:19:51.741,,,,,,,,,,6,2023-12-29T14:19:51.680,Akamagaju,Akamagaju,,,"/NLsvt0iBEyq/OMhvoA1PDd5/Ja99XwzeEZ0/xZSeC5SaB4l/UNQvEUDaFtY/yOXtgUbiwgx",2023-01-01T00:00:00.000,,,,,,,,,,,,yOXtgUbiwgx,,,,
2023-12-29T13:36:08.919,,,,,,,,,,6,2023-12-29T13:36:08.897,Akamahinda,Akamahinda,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CdGmPmTT2JI/ktcaaDa6DMb/MVoSUhjwb94/rQQOOhVyWA0",2023-01-01T00:00:00.000,,,,,,,,,,,,rQQOOhVyWA0,,,,
2023-12-29T13:13:30.722,,,,,,,,,,6,2023-12-29T13:13:30.697,Akamahoro,Akamahoro,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/qGlYyDzFNlM/l5XbVBDRwIm/il22LS9qc42",2023-01-01T00:00:00.000,,,,,,,,,,,,il22LS9qc42,,,,
2023-12-29T13:16:42.487,,,,,,,,,,6,2023-12-29T13:16:42.474,Akamamana,Akamamana,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/whyDU0uhyQl/cKU7T9tJDYL/dzyzxByo5QB",2023-01-01T00:00:00.000,,,,,,,,,,,,dzyzxByo5QB,,,,
2023-12-29T14:40:44.900,,,,,,,,,,6,2023-12-29T14:40:44.827,Akamamesa,Akamamesa,,,"/NLsvt0iBEyq/qtB5YKGpetQ/eyq3Niz72Ls/mxhqXgrLYBG/qXmPj9bxDLZ/VjHkrRroc6H",2023-01-01T00:00:00.000,,,,,,,,,,,,VjHkrRroc6H,,,,
2023-12-29T13:28:18.811,,,,,,,,,,6,2023-12-29T13:28:18.786,Akamana,Akamana,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/QyuZnJE2zSz/IUkJiggUD4m/DfGfJvr8zeA",2023-01-01T00:00:00.000,,,,,,,,,,,,DfGfJvr8zeA,,,,
2023-12-29T14:15:13.921,,,,,,,,,,6,2023-12-29T14:15:13.859,Akamanama,Akamanama,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/rZaI7cFyJHI/SgEeL4dAW1G/q3LLsUQtyo6",2023-01-01T00:00:00.000,,,,,,,,,,,,q3LLsUQtyo6,,,,
2023-12-29T13:29:54.987,,,,,,,,,,6,2023-12-29T13:29:54.953,Akamaranga,Akamaranga,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/phHOhVHHnO6/ZomoQQ1Ev2e/SGDNyfjChzc",2023-01-01T00:00:00.000,,,,,,,,,,,,SGDNyfjChzc,,,,
2023-12-29T14:44:46.510,,,,,,,,,,6,2023-12-29T14:44:46.434,Akamarara,Akamarara,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/zmLzTr5ZBMS/R2eqa31VtK6/S47A4L36Fyf",2023-01-01T00:00:00.000,,,,,,,,,,,,S47A4L36Fyf,,,,
2023-12-29T14:31:36.645,,,,,,,,,,6,2023-12-29T14:31:36.591,Akamasasa,Akamasasa,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/phHOhVHHnO6/ZomoQQ1Ev2e/LNEvrTtr6eb",2023-01-01T00:00:00.000,,,,,,,,,,,,LNEvrTtr6eb,,,,
2023-12-29T14:33:42.873,,,,,,,,,,6,2023-12-29T14:33:42.826,Akamasatura,Akamasatura,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/rwdMlmZfRak/xxerpFOapjd/xge28OdibB5",2023-01-01T00:00:00.000,,,,,,,,,,,,xge28OdibB5,,,,
2023-12-29T14:38:01.468,,,,,,,,,,6,2023-12-29T14:38:01.394,Akamashama,Akamashama,,,"/NLsvt0iBEyq/qtB5YKGpetQ/UN7SFbqzMwN/ymYqK3hs2eN/XXalbxTNH3I/v34PHo4A9D5",2023-01-01T00:00:00.000,,,,,,,,,,,,v34PHo4A9D5,,,,
2023-12-29T14:38:02.271,,,,,,,,,,6,2023-12-29T14:38:02.210,Akamashereka,Akamashereka,,,"/NLsvt0iBEyq/qtB5YKGpetQ/UN7SFbqzMwN/ymYqK3hs2eN/XXalbxTNH3I/RmBKwXqyiID",2023-01-01T00:00:00.000,,,,,,,,,,,,RmBKwXqyiID,,,,
2023-12-29T13:14:09.519,,,,,,,,,,6,2023-12-29T13:14:09.500,Akamashinge,Akamashinge,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/k2mfNQ20qSO/o83uI9Fq9H1/ujR2zoxir6m",2023-01-01T00:00:00.000,,,,,,,,,,,,ujR2zoxir6m,,,,
2023-12-29T14:41:09.557,,,,,,,,,,6,2023-12-29T14:41:09.488,Akamashya,Akamashya,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/rwdMlmZfRak/ERlkNYoacMP/To4NLi7PdnL",2023-01-01T00:00:00.000,,,,,,,,,,,,To4NLi7PdnL,,,,
2023-12-29T14:40:25.839,,,,,,,,,,6,2023-12-29T14:40:25.766,Akamasine,Akamasine,,,"/NLsvt0iBEyq/UvekxcAnx2W/G9cUOSP7XMy/ZEbd594yUiT/tsLd1hsAFG1/Yo7vTYhOWQh",2023-01-01T00:00:00.000,,,,,,,,,,,,Yo7vTYhOWQh,,,,
2023-12-29T13:17:42.095,,,,,,,,,,5,2023-12-29T13:17:42.078,Akamatamu,Akamatamu,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/EyiA3pJNGlu/thZcOsvyEbh",2023-01-01T00:00:00.000,,,,,,,,,,,,thZcOsvyEbh,,,,
2023-12-29T13:17:42.783,,,,,,,,,,6,2023-12-29T13:17:42.765,Akamatamu,Akamatamu,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/EyiA3pJNGlu/thZcOsvyEbh/Umjsp7rtIzs",2023-01-01T00:00:00.000,,,,,,,,,,,,Umjsp7rtIzs,,,,
2023-12-29T14:44:47.133,,,,,,,,,,6,2023-12-29T14:44:47.077,Akamayange,Akamayange,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/zmLzTr5ZBMS/R2eqa31VtK6/LmTARtcTPwZ",2023-01-01T00:00:00.000,,,,,,,,,,,,LmTARtcTPwZ,,,,
2023-12-29T13:27:47.335,,,,,,,,,,6,2023-12-29T13:27:47.318,Akambogo,Akambogo,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/LvusSCE1bUh/Tlfd89RE0y9/AyZEVBfZyZn",2023-01-01T00:00:00.000,,,,,,,,,,,,AyZEVBfZyZn,,,,
2023-12-29T13:30:44.225,,,,,,,,,,6,2023-12-29T13:30:44.207,Akamerwe,Akamerwe,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/Fg8W45bBoLt/wCYHuPpWDcE/PlchKNsXk3H",2023-01-01T00:00:00.000,,,,,,,,,,,,PlchKNsXk3H,,,,
2023-12-29T14:45:00.472,,,,,,,,,,6,2023-12-29T14:45:00.413,Akamina,Akamina,,,"/NLsvt0iBEyq/d3sGVyQqwe5/xvgoC8i25AP/mKc3vFiuSnY/DZNUJDFWTi9/K7nVe4JR218",2023-01-01T00:00:00.000,,,,,,,,,,,,K7nVe4JR218,,,,
2023-12-29T14:14:58.115,,,,,,,,,,6,2023-12-29T14:14:58.070,Akamiyove,Akamiyove,,,"/NLsvt0iBEyq/OMhvoA1PDd5/vx2WLOHKkjR/xBIcDlZbQWK/Z9EUCCYKDl8/cEpZBFfUbln",2023-01-01T00:00:00.000,,,,,,,,,,,,cEpZBFfUbln,,,,
